synonyms,species,dataset
Vireo_gilvus,Vireo_leucophrys,amniote1
Vireo_solitarius,Vireo_plumbeus,amniote1
Vireolanius_pulchellus,Vireolanius_eximius,amniote1
Stachyris_capitalis,Sterrhoptilus_dennistouni,amniote1
Stachyris_capitalis,Sterrhoptilus_nigrocapitatus,amniote1
Yuhina_castaniceps,Yuhina_everetti,amniote1
Yuhina_flavioollis,Yuhina_flavicollis,amniote1
Yuhina_flavicollis,Yuhina_humilis,amniote1
Yuhina_flavioollis,Yuhina_humilis,amniote1
Yuhina_castaniceps,Yuhina_torqueola,amniote1
Zosterops_pallidus,Zosterops_capensis,amniote1
Zosterops_virens,Zosterops_capensis,amniote1
Zosterops_olivaceus,Zosterops_chloronothos,amniote1
Zosterops_conspicillata,Zosterops_conspicillatus,amniote1
Zosterops_conspicillata,Zosterops_hypolais,amniote1
Zosterops_atrifrons,Zosterops_hypoxanthus,amniote1
Zosterops_japonica,Zosterops_japonicus,amniote1
Zosterops_poliogaster,Zosterops_kikuyuensis,amniote1
Zosterops_senegalensis,Zosterops_kikuyuensis,amniote1
Zosterops_senegalensis,Zosterops_kirki,amniote1
Zosterops_rendovae,Zosterops_kulambangrae,amniote1
Zoxterops_lateralis,Zosterops_lateralis,amniote1
Zosterops_maderaspatanus,Zosterops_mayottensis,amniote1
Zosterops_atrifrons,Zosterops_meeki,amniote1
Speirops_lugubris,Zosterops_melanocephalus,amniote1
Zosterops_japonica,Zosterops_meyeni,amniote1
Zosterops_atrifrons,Zosterops_minor,amniote1
Zosterops_montana,Zosterops_montanus,amniote1
Zosterops_atrifrons,Zosterops_nehrkorni,amniote1
Zosterops_palpebrosa,Zosterops_palpebrosus,amniote1
Zosterops_senegalensis,Zosterops_poliogastrus,amniote1
Zosterops_conspicillatus,Zosterops_rotensis,amniote1
Zosterops_conspicillata,Zosterops_rotensis,amniote1
Zosterops_maderaspatanus,Zosterops_semiflavus,amniote1
Zosterops_mayottensis,Zosterops_semiflavus,amniote1
Zosterops_conspicillata,Zosterops_semperi,amniote1
Zosterops_poliogaster,Zosterops_silvanus,amniote1
Zosterops_atrifrons,Zosterops_stalkeri,amniote1
Ardeola_bacohus,Ardeola_bacchus,amniote1
Ardeola_idea,Ardeola_idae,amniote1
Botaurus_lentignosus,Botaurus_lentiginosus,amniote1
Bulbucus_ibis,Bubulcus_coromandus,amniote1
Bubulcus_ibis,Bubulcus_coromandus,amniote1
Ardeola_ibis,Bubulcus_coromandus,amniote1
Bulbucus_ibis,Bubulcus_ibis,amniote1
Butorides_striatus,Butorides_sundevalli,amniote1
Butorides_striata,Butorides_sundevalli,amniote1
Butorides_striatus,Butorides_virescens,amniote1
bcobrychus_flavicollis,Dupetor_flavicollis,amniote1
Hydranassa_ardesiaca,Egretta_ardesiaca,amniote1
Hydranassa_caerulea,Egretta_caerulea,amniote1
Egretta_garzetta,Egretta_dimorpha,amniote1
Egretta_garzetta,Egretta_gularis,amniote1
Ardea_intermedia,Egretta_intermedia,amniote1
bcobrychus_cinnamomeus,Ixobrychus_cinnamomeus,amniote1
Ixobrychus_minutus,Ixobrychus_dubius,amniote1
bcobrychus_minutus,Ixobrychus_dubius,amniote1
Ixobrychus_eurythmus,Ixobrychus_eurhythmus,amniote1
bcobrychus_eurhythmus,Ixobrychus_eurhythmus,amniote1
bcobrychus_exilis,Ixobrychus_exilis,amniote1
bcobrychus_involucris,Ixobrychus_involucris,amniote1
bcobrychus_minutus,Ixobrychus_minutus,amniote1
Ixobrychus_minutus,Ixobrychus_novaezelandiae,amniote1
bcobrychus_minutus,Ixobrychus_novaezelandiae,amniote1
bcobrychus_sinensis,Ixobrychus_sinensis,amniote1
bcobrychus_sturmii,Ixobrychus_sturmii,amniote1
Nycticorax_leucotonus,Nycticorax_leuconotus,amniote1
Nyticorax_nycticorax,Nycticorax_nycticorax,amniote1
Syrigma_sibilator,Syrigma_sibilatrix,amniote1
Pelecanus_philippensis,Pelecanus_crispus,amniote1
Pelecanus_erythrorhynchus,Pelecanus_erythrorhynchos,amniote1
Pelecanus_occidentalis,Pelecanus_thagus,amniote1
Lampribis_olivacea,Bostrychia_bocagei,amniote1
Hagedashia_hagedash,Bostrychia_hagedash,amniote1
Lampribis_olivacea,Bostrychia_olivacea,amniote1
Lampribis_rara,Bostrychia_rara,amniote1
Gerontious_calvus,Geronticus_calvus,amniote1
Gerontious_eremita,Geronticus_eremita,amniote1
Ajaja_ajaja,Platalea_ajaja,amniote1
Ajaia_alaja,Platalea_ajaja,amniote1
Platalea_leucorodia,Platalea_regia,amniote1
Plegades_falcinellus,Plegadis_falcinellus,amniote1
Pseudibis_papillosa,Pseudibis_davisoni,amniote1
Theristious_melanopis,Theristicus_branickii,amniote1
Theristious_melanopis,Theristicus_melanopis,amniote1
Threskiornis_aethiopious,Threskiornis_aethiopicus,amniote1
Threskiornis_aethiopicus,Threskiornis_bernieri,amniote1
Threskiornis_aethiopious,Threskiornis_bernieri,amniote1
Threskiornis_aethiopicus,Threskiornis_melanocephalus,amniote1
Threskiornis_aethiopious,Threskiornis_melanocephalus,amniote1
Threskiornis_aethiopicus,Threskiornis_moluccus,amniote1
Threskiornis_aethiopious,Threskiornis_moluccus,amniote1
Phaethon_leturus,Phaethon_lepturus,amniote1
Phoenicopterus_ruber,Phoenicopterus_chilensis,amniote1
Phoenocopterus_ruber,Phoenicopterus_chilensis,amniote1
Phoenicopterus_ruber,Phoenicopterus_roseus,amniote1
Phoenocopterus_ruber,Phoenicopterus_roseus,amniote1
Phoenocopterus_ruber,Phoenicopterus_ruber,amniote1
Hypnelus_ruficollis,Hypnelus_bicinctus,amniote1
Malacoptila_fusca,Malacoptila_semicincta,amniote1
Notharchus_macrorhynchos,Notharchus_hyperrhynchus,amniote1
Notharchus_macrorhynchos,Notharchus_swainsoni,amniote1
Nystalus_maculatus,Nystalus_striatipectus,amniote1
Capito_niger,Capito_auratus,amniote1
Capito_niger,Capito_brunneipectus,amniote1
Capito_wallacei,Capito_fitzpatricki,amniote1
Eubucco_bourcierii,Eubucco_tucinkae,amniote1
Galbalcyrhynchus_leucotis,Galbalcyrhynchus_purusianus,amniote1
Galbula_leucogastra,Galbula_chalcothorax,amniote1
Galbula_albirostris,Galbula_cyanicollis,amniote1
Indicator_minor,Indicator_conirostris,amniote1
Indicator_exilis,Indicator_meliphilus,amniote1
Indicator_exilis,Indicator_willcocksi,amniote1
Prodotiscus_insignis,Prodotiscus_zambesiae,amniote1
Tricholaema_leucomelan,Tricholaema_leucomelas,amniote1
Calorhamphus_fulignosus,Caloramphus_fuliginosus,amniote1
Megalaima_oorti,Megalaima_annamensis,amniote1
Megalaima_oorti,Megalaima_faber,amniote1
Megalaima_haemacephla,Megalaima_haemacephala,amniote1
Megalaima_zeylanica,Megalaima_lineata,amniote1
Megalaima_rubricapilla,Megalaima_malabarica,amniote1
Megalaima_rubricapillus,Megalaima_malabarica,amniote1
Megalaima_rubricaplila,Megalaima_malabarica,amniote1
Megalaima_asiatica,Megalaima_monticola,amniote1
Megalaima_oorti,Megalaima_nuchalis,amniote1
Megalaima_rubricaplila,Megalaima_rubricapillus,amniote1
Campethera_guatemalensis,Campephilus_guatemalensis,amniote1
Campethera_imperialis,Campephilus_imperialis,amniote1
Campethera_magellanicus,Campephilus_magellanicus,amniote1
Campethera_melanoleucos,Campephilus_melanoleucos,amniote1
Campethera_principalis,Campephilus_principalis,amniote1
Camperthera_abingoni,Campethera_abingoni,amniote1
Camperthera_bennettii,Campethera_bennettii,amniote1
Camperthera_cailliautii,Campethera_cailliautii,amniote1
Camperthera_caroli,Campethera_caroli,amniote1
Camperthera_maculosa,Campethera_maculosa,amniote1
Campethera_abingoni,Campethera_mombassica,amniote1
Camperthera_mombassica,Campethera_mombassica,amniote1
Camperthera_abingoni,Campethera_mombassica,amniote1
Camperthera_nivosa,Campethera_nivosa,amniote1
Camperthera_notata,Campethera_notata,amniote1
Camperthera_nubica,Campethera_nubica,amniote1
Camperthera_punctuligera,Campethera_punctuligera,amniote1
Campethera_nubica,Campethera_scriptoricauda,amniote1
Campethera_bennettii,Campethera_scriptoricauda,amniote1
Camperthera_nubica,Campethera_scriptoricauda,amniote1
Camperthera_bennettii,Campethera_scriptoricauda,amniote1
Camperthera_tullbergi,Campethera_tullbergi,amniote1
Celeus_flavescens,Celeus_lugubris,amniote1
Celeus_spectabilis,Celeus_obrieni,amniote1
Celeus_flavescens,Celeus_ochraceus,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_erythrocephalus,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_guttacristatus,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_haematribon,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_stricklandi,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_strictus,amniote1
Chrysocolaptes_lucidus,Chrysocolaptes_xanthocephalus,amniote1
Piculus_rubiginosus,Colaptes_aeruginosus,amniote1
Picoides_macei,Dendrocopos_analis,amniote1
Dendrocopos_macei,Dendrocopos_analis,amniote1
Picoides_assimilis,Dendrocopos_assimilis,amniote1
Picoides_atratus,Dendrocopos_atratus,amniote1
Picoides_auriceps,Dendrocopos_auriceps,amniote1
Picoides_cathpharius,Dendrocopos_cathpharius,amniote1
Picoides_darjellensis,Dendrocopos_darjellensis,amniote1
Picoides_dorae,Dendrocopos_dorae,amniote1
Picoides_himalayensis,Dendrocopos_himalayensis,amniote1
Picoides_hyperythrus,Dendrocopos_hyperythrus,amniote1
Picoides_leucopterus,Dendrocopos_leucopterus,amniote1
Picoides_leucotos,Dendrocopos_leucotos,amniote1
Picoides_macei,Dendrocopos_macei,amniote1
Picoides_mahrattensis,Dendrocopos_mahrattensis,amniote1
Picoides_medius,Dendrocopos_medius,amniote1
Picoides_minor,Dendrocopos_minor,amniote1
Picoides_moluccensis,Dendrocopos_nanus,amniote1
Dendrocopos_moluccensis,Dendrocopos_nanus,amniote1
Picoides_obsoletus,Dendrocopos_obsoletus,amniote1
Dendrocopos_maculatus,Dendrocopos_ramsayi,amniote1
Picoides_maculatus,Dendrocopos_ramsayi,amniote1
Picoides_syriacus,Dendrocopos_syriacus,amniote1
Geocolaptes_abyssinicus,Dendropicos_abyssinicus,amniote1
Geocolaptes_elachus,Dendropicos_elachus,amniote1
Geocolaptes_elliotii,Dendropicos_elliotii,amniote1
Dendropicos_fucescens,Dendropicos_fuscescens,amniote1
Geocolaptes_fuscescens,Dendropicos_fuscescens,amniote1
Geocolaptes_gabonensis,Dendropicos_gabonensis,amniote1
Geocolaptes_goertae,Dendropicos_goertae,amniote1
Geocolaptes_griseocephalus,Dendropicos_griseocephalus,amniote1
Dendropicos_gabonensis,Dendropicos_lugubris,amniote1
Geocolaptes_gabonensis,Dendropicos_lugubris,amniote1
Geocolaptes_namaquus,Dendropicos_namaquus,amniote1
Geocolaptes_poecilolaemus,Dendropicos_poecilolaemus,amniote1
Geocolaptes_pyrrhogaster,Dendropicos_pyrrhogaster,amniote1
Geocolaptes_spodocephalus,Dendropicos_spodocephalus,amniote1
Geocolaptes_stierlingi,Dendropicos_stierlingi,amniote1
Geocolaptes_xantholophus,Dendropicos_xantholophus,amniote1
Dinopium_javanense,Dinopium_everetti,amniote1
Dryocopus_javensis,Dryocopus_hodgei,amniote1
Melanerpes_aurifrons,Melanerpes_hoffmannii,amniote1
Melanerpes_lewisi,Melanerpes_lewis,amniote1
Melanerpes_chrysauchen,Melanerpes_pulcher,amniote1
Melanerpes_rubricapillus,Melanerpes_pygmaeus,amniote1
Melanerpes_rubicapillus,Melanerpes_pygmaeus,amniote1
Melanerpes_rubicapillus,Melanerpes_rubricapillus,amniote1
Melanerpes_aurifrons,Melanerpes_santacruzi,amniote1
Melanerpes_hypopolius,Melanerpes_uropygialis,amniote1
Melanerpes_urpygialis,Melanerpes_uropygialis,amniote1
Melanerpes_uropigiallus,Melanerpes_uropygialis,amniote1
Picoides_arctica,Picoides_arcticus,amniote1
Picoides_stricklandi,Picoides_arizonae,amniote1
Piculus_leucolaemus,Piculus_callopterus,amniote1
Picas_flavinucha,Piculus_flavigula,amniote1
Piculus_leucolaemus,Piculus_litae,amniote1
Picumnus_cirratus,Picumnus_dorbignyanus,amniote1
Picumnus_aurifrons,Picumnus_lafresnayi,amniote1
Picumnus_exilis,Picumnus_nigropunctatus,amniote1
Picumnus_olivaceous,Picumnus_olivaceus,amniote1
Picas_miniaceus,Picus_puniceus,amniote1
Picus_viridis,Picus_sharpei,amniote1
Picus_viridis,Picus_vaillantii,amniote1
Picas_vittatus,Picus_vittatus,amniote1
Pious_xanthopygaeus,Picus_xanthopygaeus,amniote1
Reihwardtipicus_validus,Reinwardtipicus_validus,amniote1
Sphyrapicus_varius,Sphyrapicus_nuchalis,amniote1
Sphyrapicus_varius,Sphyrapicus_ruber,amniote1
Sphyrapicus_thyroides,Sphyrapicus_thyroideus,amniote1
Veniliornis_cassini,Veniliornis_chocoensis,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_albivitta,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_atrogularis,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_caeruleogularis,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_cognatus,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_griseigularis,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_lautus,amniote1
Aulacorhynchus_prasinus,Aulacorhynchus_wagleri,amniote1
Aulacorhynchus_derbianus,Aulacorhynchus_whitelianus,amniote1
Pteroglossus_torquatus,Pteroglossus_frantzii,amniote1
Pteroglossus_viridis,Pteroglossus_inscriptus,amniote1
Ramphastos_ambiguus,Ramphastos_brevis,amniote1
Ramphastos_swainsonii,Ramphastos_brevis,amniote1
Ramphastos_vitellinus,Ramphastos_citreolaemus,amniote1
Ramphastos_culminatus,Ramphastos_citreolaemus,amniote1
Selenidera_maculirostris,Selenidera_gouldii,amniote1
Aechmophorus_occidentalis,Aechmophorus_clarkii,amniote1
Aechmophorus_accidentalis,Aechmophorus_clarkii,amniote1
Aechmophorus_accidentalis,Aechmophorus_occidentalis,amniote1
Podiceps_nigricollis,Podiceps_andinus,amniote1
Podceps_nigricollis,Podiceps_andinus,amniote1
Podicieps_auritus,Podiceps_auritus,amniote1
Podceps_nigricollis,Podiceps_nigricollis,amniote1
Podiceps_podiceps,Podilymbus_podiceps,amniote1
Tachybaptus_ruficollis,Tachybaptus_tricolor,amniote1
Diomedea_exulans,Diomedea_amsterdamensis,amniote1
Diomedea_exulans,Diomedea_antipodensis,amniote1
Diomedea_exulans,Diomedea_dabbenena,amniote1
Diomedea_epomophora,Diomedea_sanfordi,amniote1
Diomedea_immutablis,Phoebastria_immutabilis,amniote1
Thalassarche_chlororhynchos,Thalassarche_carteri,amniote1
Diomedea_chlororhynohos,Thalassarche_carteri,amniote1
Diomedea_chlororhynchos,Thalassarche_carteri,amniote1
Diomedea_chlororhynohos,Thalassarche_chlororhynchos,amniote1
Thalassarche_cauta,Thalassarche_eremita,amniote1
Diomedea_cauta,Thalassarche_eremita,amniote1
Thalassarche_melanophrys,Thalassarche_impavida,amniote1
Diomedea_melanophris,Thalassarche_impavida,amniote1
Thalassarche_melanophris,Thalassarche_impavida,amniote1
Thalassarche_cauta,Thalassarche_salvini,amniote1
Diomedea_cauta,Thalassarche_salvini,amniote1
Hydrobates_pelagious,Hydrobates_pelagicus,amniote1
Oceanites_oceanites,Oceanites_oceanicus,amniote1
Oceanodroma_leucorhoe,Oceanodroma_leucorhoa,amniote1
Pelecanoides_georgious,Pelecanoides_georgicus,amniote1
Calonectris_diomedea,Calonectris_borealis,amniote1
Puffinus_diomedea,Calonectris_borealis,amniote1
Calonectris_diomedea,Calonectris_edwardsii,amniote1
Puffinus_diomedea,Calonectris_edwardsii,amniote1
Fulmarus_glacialcides,Fulmarus_glacialis,amniote1
Pachyptilla_desolata,Pachyptila_desolata,amniote1
Pachyptila_vittata,Pachyptila_salvini,amniote1
Procellaria_aequinoctialis,Procellaria_conspicillata,amniote1
Pterodroma_rostrata,Pseudobulweria_aterrima,amniote1
Pterodroma_rostrata,Pseudobulweria_becki,amniote1
Pterodroma_leucoptera,Pterodroma_brevipes,amniote1
Pterodroma_hasitata,Pterodroma_caribbaea,amniote1
Pterodroma_externa,Pterodroma_cervicalis,amniote1
Pterodroma_feae,Pterodroma_deserta,amniote1
Pterodroma_mollis,Pterodroma_deserta,amniote1
Pterodroma_mollis,Pterodroma_feae,amniote1
Pterodroma_arminjoniana,Pterodroma_heraldica,amniote1
Pterodroma_mollis,Pterodroma_madeira,amniote1
Pterodroma_externa,Pterodroma_occulta,amniote1
Pterodroma_Phaeopygia,Pterodroma_phaeopygia,amniote1
Pterodroma_longirostris,Pterodroma_pycrofti,amniote1
Pterodroma_phaeopygia,Pterodroma_sandwichensis,amniote1
Pterodroma_Phaeopygia,Pterodroma_sandwichensis,amniote1
Puffinus_puffinus,Puffinus_auricularis,amniote1
Puffinus_assimilis,Puffinus_bailloni,amniote1
Puffinus_lherminieri,Puffinus_bailloni,amniote1
Puffinus_therminieri,Puffinus_bailloni,amniote1
Puffinus_ilherminieri,Puffinus_bailloni,amniote1
Puffinus_assimilis,Puffinus_bannermani,amniote1
Puffinus_lherminieri,Puffinus_bannermani,amniote1
Puffinus_therminieri,Puffinus_bannermani,amniote1
Puffinus_ilherminieri,Puffinus_bannermani,amniote1
Puffinus_assimilis,Puffinus_baroli,amniote1
Puffinus_lherminieri,Puffinus_baroli,amniote1
Puffinus_therminieri,Puffinus_baroli,amniote1
Puffinus_ilherminieri,Puffinus_baroli,amniote1
Puffinus_assimilis,Puffinus_boydi,amniote1
Puffinus_lherminieri,Puffinus_boydi,amniote1
Puffinus_therminieri,Puffinus_boydi,amniote1
Puffinus_ilherminieri,Puffinus_boydi,amniote1
Puffinus_lherminieri,Puffinus_heinrothi,amniote1
Puffinus_therminieri,Puffinus_heinrothi,amniote1
Puffinus_ilherminieri,Puffinus_heinrothi,amniote1
Puffinus_therminieri,Puffinus_lherminieri,amniote1
Puffinus_ilherminieri,Puffinus_lherminieri,amniote1
Puffinus_puffinus,Puffinus_mauretanicus,amniote1
Puffinus_yelkouan,Puffinus_mauretanicus,amniote1
Puffinus_navitatus,Puffinus_nativitatis,amniote1
Puffinus_assimilis,Puffinus_newelli,amniote1
Puffinus_auricularis,Puffinus_newelli,amniote1
Puffinus_puffinus,Puffinus_newelli,amniote1
Puffinus_puffinus,Puffinus_opisthomelas,amniote1
Puffinus_pacifious,Puffinus_pacificus,amniote1
Puffinus_assimilis,Puffinus_persicus,amniote1
Puffinus_therminieri,Puffinus_persicus,amniote1
Puffinus_ilherminieri,Puffinus_persicus,amniote1
Puffinus_lherminieri,Puffinus_subalaris,amniote1
Puffinus_therminieri,Puffinus_subalaris,amniote1
Puffinus_ilherminieri,Puffinus_subalaris,amniote1
Puffinus_puffinus,Puffinus_yelkouan,amniote1
Cacatua_sulphurea,Cacatua_galerita,amniote1
Cacatua_roseicapillus,Cacatua_roseicapilla,amniote1
Nymphious_hollandicus,Nymphicus_hollandicus,amniote1
Probsciger_alterrimus,Probosciger_aterrimus,amniote1
Agapornia_cana,Agapornis_canus,amniote1
Amazona_ochrocephala,Amazona_auropalliata,amniote1
Amazona_auropaleiata,Amazona_auropalliata,amniote1
Amazona_autumnalis,Amazona_diadema,amniote1
Amazona_ochrocephala,Amazona_oratrix,amniote1
Amazona_dufresniana,Amazona_rhodocorytha,amniote1
Amazona_oratrix,Amazona_tresmariae,amniote1
Amazona_ochrocephala,Amazona_tresmariae,amniote1
Amazona_pretrei,Amazona_tucumana,amniote1
Ara_chioroptera,Ara_chloropterus,amniote1
Brotogeris_versicolurus,Brotogeris_chiriri,amniote1
Brotogeris_jugularis,Brotogeris_cyanoptera,amniote1
Cyanoramphus_novaezelandiae,Cyanoramphus_erythrotis,amniote1
Cyanoramphus_auriceps,Cyanoramphus_forbesi,amniote1
Cyanoramphus_novaezelandiae,Cyanoramphus_hochstetteri,amniote1
Cyanoramphus_malherbi,Cyanoramphus_hochstetteri,amniote1
Cyanoramphus_novaezelandiae,Cyanoramphus_subflavescens,amniote1
Cyanoliseus_patagonus,Enicognathus_leptorhynchus,amniote1
Eunymphicus_cornutus,Eunymphicus_uvaeensis,amniote1
Forpus_coelestis,Forpus_xanthops,amniote1
Forpus_passerinus,Forpus_xanthopterygius,amniote1
Loriculus_phillipensis,Loriculus_camiguinensis,amniote1
Loriculus_philippensis,Loriculus_camiguinensis,amniote1
Loriculus_gaigulus,Loriculus_camiguinensis,amniote1
Loriculus_phillipensis,Loriculus_philippensis,amniote1
Loriculus_gaigulus,Loriculus_philippensis,amniote1
Loriculus_aurantiifrons,Loriculus_tener,amniote1
Melopsitticus_undulatus,Melopsittacus_undulatus,amniote1
Myiopsitta_monacha,Myiopsitta_monachus,amniote1
Neophema_spendida,Neophema_splendida,amniote1
Pezoporus_wallicus,Pezoporus_flaviventris,amniote1
Pionus_tumultuosus,Pionus_seniloides,amniote1
Platycercus_caledonius,Platycercus_caledonicus,amniote1
Platycercus_caledonius,Platycercus_elegans,amniote1
Platycercus_caledonicus,Platycercus_elegans,amniote1
Platycercus_ioterotis,Platycercus_icterotis,amniote1
Poicephalus_cryptoxanthus,Poicephalus_crassus,amniote1
Poicephalus_robustus,Poicephalus_fuscicollis,amniote1
Poicephalus_ruepelli,Poicephalus_rueppellii,amniote1
Prioniturus_discurus,Prioniturus_mindorensis,amniote1
Prioniturus_discurus,Prioniturus_platenae,amniote1
Prioniturus_discurus,Prioniturus_waterstradti,amniote1
Prosopeia_tabuensis,Prosopeia_splendens,amniote1
Psephotus_chrysopterygius,Psephotus_dissimilis,amniote1
Aratinga_holochlora,Psittacara_brevipes,amniote1
Aratinga_holochlora,Psittacara_rubritorquis,amniote1
Aratinga_holochlora,Psittacara_strenuus,amniote1
Aratinga_strenua,Psittacara_strenuus,amniote1
Aratinga_pintoi,Psittacara_wagleri,amniote1
Psittacella_modesta,Psittacella_madaraszi,amniote1
Psittacula_krameri,Psittacula_eques,amniote1
Psittacula_himalayana,Psittacula_finschii,amniote1
Psittacula_cyanocephala,Psittacula_roseata,amniote1
Psittacula_eupatria,Psittacula_wardi,amniote1
Psittaculirostris_salvadorii,Psittaculirostris_edwardsii,amniote1
Pionopsitta_haematotis,Pyrilia_pulchra,amniote1
Pyrrhura_picta,Pyrrhura_amazonum,amniote1
Pyrrhura_picta,Pyrrhura_emma,amniote1
Pyrrhura_leucotis,Pyrrhura_emma,amniote1
Pyrrhura_leucotis,Pyrrhura_griseipectus,amniote1
Pyrrhura_picta,Pyrrhura_lucianii,amniote1
Pyrrhura_leucotis,Pyrrhura_pfrimeri,amniote1
Pyrrhura_picta,Pyrrhura_roseifrons,amniote1
Trichoglossus_haemotodus,Trichoglossus_capistratus,amniote1
Trichoglossus_haematodus,Trichoglossus_capistratus,amniote1
Trichoglossus_haemotodus,Trichoglossus_forsteni,amniote1
Trichoglossus_haematodus,Trichoglossus_forsteni,amniote1
Trichoglossus_haemotodus,Trichoglossus_haematodus,amniote1
Trichoglossus_haemotodus,Trichoglossus_moluccanus,amniote1
Trichoglossus_haematodus,Trichoglossus_moluccanus,amniote1
Trichoglossus_haemotodus,Trichoglossus_rosenbergii,amniote1
Trichoglossus_haematodus,Trichoglossus_rosenbergii,amniote1
Trichoglossus_haemotodus,Trichoglossus_rubritorquis,amniote1
Trichoglossus_haemotodus,Trichoglossus_weberi,amniote1
Trichoglossus_haematodus,Trichoglossus_weberi,amniote1
Ptorocles_exustus,Pterocles_exustus,amniote1
Pterocles_lichtensteini,Pterocles_lichtensteinii,amniote1
Aptenodytes_patagonica,Aptenodytes_patagonicus,amniote1
Eudyptes_chrysocome,Eudyptes_moseleyi,amniote1
Eudyptes_crestatus,Eudyptes_moseleyi,amniote1
Eudyptes_pachyrhynochus,Eudyptes_pachyrhynchus,amniote1
