"synonyms","species"
"Asthenes_palpebralis","Schizoeaca_palpebralis"
"Asthenes_perijana","Schizoeaca_perijana"
"Asthenes_sclateri","Asthenes_punensis"
"Asthenes_vilcabambae","Schizoeaca_vilcabambae"
"Athene_superciliaris","Ninox_superciliaris"
"Atlapetes_melanopsis","Atlapetes_melanops"
"Automolus_rufipectus","Automolus_rubiginosus"
"Bangsia_arcaei","Buthraupis_arcaei"
"Bangsia_aureocincta","Buthraupis_aureocincta"
"Bangsia_edwardsi","Buthraupis_edwardsi"
"Bangsia_melanochlamys","Buthraupis_melanochlamys"
"Bangsia_rothschildi","Buthraupis_rothschildi"
"Bathmocercus_winifredae","Scepomycter_winifredae"
"Bernieria_apperti","Phyllastrephus_apperti"
"Bernieria_cinereiceps","Phyllastrephus_cinereiceps"
"Bernieria_tenebrosa","Phyllastrephus_tenebrosus"
"Bernieria_tenebrosa","Bernieria_tenebrosus"
"Bernieria_zosterops","Phyllastrephus_zosterops"
"Bleda_notatus","Bleda_notata"
"Bowdleria_punctata","Megalurus_punctatus"
"Bowdleria_rufescens","Megalurus_rufescens"
"Bubo_scandiacus","Bubo_scandiaca"
"Bubulcus_ibis","Ardea_ibis"
"Bubulcus_ibis","Ardeola_ibis"
"Bucorvus_leadbeateri","Bucorvus_cafer"
"Buteo_socotraensis","Buteo_rufinus"
"Buteogallus_coronatus","Harpyhaliaetus_coronatus"
"Buteogallus_lacernulatus","Leucopternis_lacernulata"
"Buteogallus_lacernulatus","Leucopternis_lacernulatus"
"Buteogallus_schistaceus","Leucopternis_schistacea"
"Buteogallus_schistaceus","Leucopternis_schistaceus"
"Buteogallus_solitarius","Harpyhaliaetus_solitarius"
"Bycanistes_albotibialis","Ceratogymna_albotibialis"
"Cabalus_modestus","Gallirallus_modestus"
"Cabalus_modestus","Rallus_modestus"
"Cacatua_leadbeateri","Lophochroa_leadbeateri"
"Cacicus_solitarius","Procacicus_solitarius"
"Cacomantis_aeruginosus","Cuculus_heinrichi"
"Calherodius_leuconotus","Gorsachius_leuconotus"
"Calidris_falcinellus","Limicola_falcinellus"
"Calidris_fuscicollis","Calidris_fusicollis"
"Calidris_pugnax","Philomachus_pugnax"
"Calidris_pygmaea","Eurynorhynchus_pygmeus"
"Calidris_subruficollis","Tryngites_subruficollis"
"Calidris_virgata","Aphriza_virgata"
"Calliphlox_evelynae","Philodice_evelynae"
"Calyptomena_hosii","Calyptomena_hosei"
"Camaroptera_fasciolata","Calamonastes_fasciolatus"
"Campylopterus_cuvierii","Phaeochroa_cuvieri"
"Caprimulgus_longipennis","Macrodipteryx_longipennis"
"Caprimulgus_vexillarius","Macrodipteryx_vexillarius"
"Capsiempis_flaveola","Phylloscartes_flaveolus"
"Caracara_lutosa","Polyborus_lutosus"
"Caracara_lutosa","Caracara_lutosus"
"Carduelis_cannabina","Acanthis_cannabina"
"Carduelis_chloris","Chloris_chloris"
"Carduelis_corsicana","Serinus_corsicanus"
"Carduelis_corsicana","Serinus_corsicana"
"Carduelis_johannis","Acanthis_johannis"
"Carduelis_yemenensis","Acanthis_yemenensis"
"Carpococcyx_radiceus","Carpococcyx_radiatus"
"Catharacta_antarctica","Stercorarius_antarctica"
"Catharacta_lonnbergi","Stercorarius_antarcticus"
"Catharacta_lonnbergi","Stercorarius_lonnbergi"
"Catherpes_mexicanus","Salpinctes_mexicanus"
"Certhiasomus_stictolaemus","Deconychura_stictolaema"
"Certhilauda_burra","Mirafra_burra"
"Certhilauda_chuana","Mirafra_chuana"
"Certhionyx_niger","Sugomel_niger"
"Certhionyx_pectoralis","Cissomela_pectoralis"
"Cettia_parens","Vitia_parens"
"Ceyx_azureus","Alcedo_azurea"
"Ceyx_cyanopectus","Alcedo_cyanopecta"
"Ceyx_cyanopectus","Alcedo_cyanopectus"
"Ceyx_nigrirostris","Alcedo_nigrirostris"
"Ceyx_pusillus","Ceyx_pusilla"
"Ceyx_pusillus","Alcedo_pusilla"
"Ceyx_websteri","Alcedo_websteri"
"Chaetocercus_mulsant","Acestrura_mulsant"
"Chalcites_basalis","Chrysococcyx_basalis"
"Chalcites_crassirostris","Chrysococcyx_crassirostris"
"Chalcites_lucidus","Chrysococcyx_lucidus"
"Chalcites_megarhynchus","Rhamphomantis_megarhynchus"
"Chalcites_meyerii","Chrysococcyx_meyeri"
"Chalcites_osculans","Chrysococcyx_osculans"
"Chalcites_ruficollis","Chrysococcyx_ruficollis"
"Chasiempis_ibidis","Chasiempis_sandwichensis"
"Chasiempis_sclateri","Chasiempis_sandwichensis"
"Chlamydera_cerviniventris","Ptilonorhynchus_cerviniventris"
"Chlamydera_guttata","Ptilonorhynchus_guttatus"
"Chlamydera_maculata","Ptilonorhynchus_maculatus"
"Chlamydera_nuchalis","Ptilonorhynchus_nuchalis"
"Chlidonias_albostriatus","Sterna_albostriata"
"Chloridops_kona","Psittirostra_kona"
"Chlorostilbon_lucidus","Chlorostilbon_aureoventris"
"Chlorostilbon_notatus","Chlorestes_notata"
"Chlorostilbon_poortmani","Chlorostilbon_poortmanni"
"Chordeiles_nacunda","Podager_nacunda"
"Chrysococcyx_minutillus","Chalcites_minutillus"
"Chrysocolaptes_validus","Reinwardtipicus_validus"
"Chrysoena_luteovirens","Ptilinopus_luteovirens"
"Chrysoena_victor","Ptilinopus_victor"
"Chrysoena_viridis","Ptilinopus_layardi"
"Chrysomma_altirostre","Moupinia_altirostris"
"Chrysomma_poecilotis","Moupina_poecilotis"
"Chrysophlegma_flavinucha","Picus_flavinucha"
"Chrysophlegma_miniaceum","Picus_miniaceus"
"Chthonicola_sagittatus","Chthonicola_sagittata"
"Ciccaba_albitarsis","Strix_albitarsis"
"Ciccaba_albitarsis","Ciccaba_albitarsus"
"Ciccaba_huhula","Strix_huhula"
"Ciccaba_nigrolineata","Strix_nigrolineata"
"Cichlopsis_leucogenys","Myadestes_leucogenys"
"Cinclodes_albidiventris","Cinclodes_fuscus"
"Cinclodes_albiventris","Cinclodes_fuscus"
"Cisticola_haesitatus","Cisticola_haesitata"
"Cisticola_juncidis","Cisticola_juncidus"
"Cisticola_melanurus","Cisticola_melanura"
"Cisticola_melanurus","Apalis_melanura"
"Cisticola_restrictus","Cisticola_restricta"
"Clanga_clanga","Aquila_clanga"
"Clanga_hastata","Aquila_hastata"
"Clanga_pomarina","Aquila_pomarina"
"Claravis_geoffroyi","Claravis_godefrida"
"Clytoctantes_alixii","Clytoctantes_alixi"
"Cnemarchus_erythropygius","Myiotheretes_erythropygius"
"Coccycua_cinerea","Coccyzus_cinereus"
"Coccycua_minuta","Piaya_minuta"
"Coccycua_pumila","Coccyzus_pumilus"
"Coccyzus_pluvialis","Hyetornis_pluvialis"
"Coccyzus_pluvialis","Piaya_pluvialis"
"Coccyzus_rufigularis","Piaya_rufigularis"
"Coccyzus_rufigularis","Hyetornis_rufigularis"
"Coccyzus_vetula","Saurothera_vetula"
"Coccyzus_vieilloti","Saurothera_vielloti"
"Coccyzus_vieilloti","Saurothera_vieilloti"
"Colaptes_auricularis","Piculus_auricularis"
"Collocalia_fuciphaga","Aerodramus_fuciphagus"
"Collocalia_leucophaea","Collocalia_leucophaeus"
"Collocalia_leucophaea","Aerodramus_leucophaeus"
"Collocalia_spodiopygia","Collocalia_spodiopygius"
"Collocalia_spodiopygia","Aerodramus_spodiopygius"
"Collocalia_vanikorensis","Aerodramus_vanikorensis"
"Colorhamphus_parvirostris","Ochthoeca_parvirostris"
"Columba_torringtoniae","Columba_torringtoni"
"Columbina_squammata","Scardafella_squammata"
"Conopias_parvus","Conopias_parva"
"Coracias_naevius","Coracias_naevia"
"Corythornis_leucogaster","Alcedo_leucogaster"
"Corythornis_madagascariensis","Ceyx_madagascariensis"
"Corythornis_madagascariensis","Ispidina_madagascariensis"
"Corythornis_vintsioides","Alcedo_vintsioides"
"Criniferoides_leucogaster","Corythaixoides_leucogaster"
"Cryptoleucopteryx_plumbea","Leucopternis_plumbeus"
"Cryptoleucopteryx_plumbea","Leucopternis_plumbea"
"Cryptolybia_olivacea","Stactolaema_olivacea"
"Cyanocompsa_brissonii","Passerina_brissonii"
"Cyanocompsa_cyanoides","Passerina_cyanoides"
"Cyanocompsa_parellina","Passerina_parellina"
"Cyanocorax_beecheii","Cissilopha_beecheii"
"Cyanocorax_melanocyaneus","Cissilopha_melanocyaneus"
"Cyanocorax_sanblasianus","Cissilopha_sanblasianus"
"Cyanocorax_yucatanicus","Cissilopha_yucatanicus"
"Cyanoloxia_glaucocaerulea","Passerina_glaucocaerulea"
"Cyornis_caerulatus","Niltava_caerulata"
"Cyornis_pallipes","Niltava_pallipes"
"Cyornis_ruckii","Cyornis_ruecki"
"Cyornis_sanfordi","Cyornis_sandfordi"
"Cyphos_macrodactylus","Bucco_macrodactylus"
"Cypseloides_niger","Nephoecetes_niger"
"Cypseloides_senex","Aerornis_senex"
"Dendrocopos_noguchii","Sapheopipo_noguchii"
"Dendroica_flavescens","Dendroica_dominica"
"Dendroperdix_sephaena","Francolinus_sephaena"
"Dendropicos_dorae","Picoides_dorae"
"Dendropicos_dorae","Dendrocopos_dorae"
"Dendropicos_griseocephalus","Mesopicos_griseocephalus"
"Dendropicos_namaquus","Thripias_namaquus"
"Dendropicos_obsoletus","Picoides_obsoletus"
"Dendropicos_obsoletus","Dendrocopos_obsoletus"
"Dendropicos_pyrrhogaster","Thripias_pyrrhogaster"
"Dendropicos_xantholophus","Thripias_xantholophus"
"Dendroplex_kienerii","Xiphorhynchus_necopinus"
"Dendroplex_kienerii","Xiphorhynchus_kienerii"
"Dendroplex_picus","Xiphorhynchus_picus"
"Diglossa_caerulescens","Diglossopis_caerulescens"
"Diglossa_cyanea","Diglossopis_cyanea"
"Diglossa_glauca","Diglossopis_glauca"
"Diglossa_indigotica","Diglossopis_indigotica"
"Diomedea_dabbenena","Diomedea_chionoptera"
"Doliornis_remseni","Ampelion_remseni"
"Doliornis_sclateri","Ampelion_sclateri"
"Doryfera_ludovicae","Doryfera_ludoviciae"
"Dromaius_minor","Dromaius_ater"
"Drymophila_ochropyga","Drymophila_ochropygia"
"Drymotoxeres_pucherani","Campylorhamphus_pucherani"
"Dryobates_minor","Dendrocopos_minor"
"Dryobates_nuttallii","Picoides_nuttallii"
"Dryobates_pubescens","Picoides_pubescens"
"Dryobates_scalaris","Picoides_scalaris"
"Dysithamnus_leucostictus","Thamnomanes_leucostictus"
"Dysithamnus_occidentalis","Thamnomanes_occidentalis"
"Dysithamnus_plumbeus","Thamnomanes_plumbeus"
"Egretta_rufescens","Hydranassa_rufescens"
"Eleoscytalopus_psychopompus","Scytalopus_psychopompas"
"Eleothreptus_candicans","Caprimulgus_candicans"
"Eolophus_roseicapilla","Cacatua_roseicapilla"
"Eopsaltria_pulverulenta","Peneonanthe_pulverulenta"
"Eos_bornea","Eos_borneo"
"Eremopsaltria_mongolicus","Bucanetes_mongolicus"
"Eremopsaltria_mongolicus","Rhodopechys_mongolica"
"Eriocnemis_aline","Eriocnemis_alinae"
"Erythromachus_leguati","Aphanapteryx_leguati"
"Erythropygia_coryphaeus","Cercotrichas_coryphaeus"
"Erythrotriorchis_radiatus","Accipiter_radiatus"
"Esacus_magnirostris","Esacus_neglectus"
"Esacus_magnirostris","Esacus_giganteus"
"Eudynamys_melanorhynchus","Eudynamys_melanorhyncha"
"Eudynamys_orientalis","Eudynamys_cyanocephala"
"Eudynamys_orientalis","Eudynamys_cyanocephalus"
"Eulampis_holosericeus","Sericotes_holosericeus"
"Eumyias_albicaudatus","Muscicapa_albicaudata"
"Eumyias_sordidus","Muscicapa_sordida"
"Eupsittula_aurea","Aratinga_aurea"
"Eupsittula_cactorum","Aratinga_cactorum"
"Eupsittula_canicularis","Aratinga_canicularis"
"Eupsittula_pertinax","Aratinga_pertinax"
"Eurochelidon_sirintarae","Pseudochelidon_sirintarae"
"Formicivora_erythronotos","Myrmotherula_erythronotos"
"Forpus_modestus","Forpus_sclateri"
"Fregetta_maoriana","Oceanites_maorianus"
"Fulica_newtonii","Fulica_newtoni"
"Gactornis_enarratus","Caprimulgus_enarratus"
"Gallirallus_lafresnayanus","Tricholimnas_lafresnayanus"
"Gallirex_johnstoni","Ruwenzorornis_johnstoni"
"Gallirex_johnstoni","Musophaga_johnstoni"
"Gallirex_porphyreolophus","Tauraco_porphyreolophus"
"Gallirex_porphyreolophus","Musophaga_porphyreolopha"
"Garrodia_nereis","Oceanites_nereis"
"Geobiastes_squamiger","Brachypteracias_squamiger"
"Geocerthia_serrana","Upucerthia_serrana"
"Geospiza_fuliginosa","Geospiza_fulginosa"
"Geotrygon_caniceps","Columba_caniceps"
"Geotrygon_leucometopia","Oreopeleia_leucometopius"
"Geranoaetus_albicaudatus","Buteo_albicaudatus"
"Geranoaetus_polyosoma","Buteo_polyosoma"
"Geranoaetus_polyosoma","Buteo_poecilochrous"
"Gerygone_olivacea","Gerygone_albogularis"
"Glaucidium_albertinum","Glaucidium_passerinum"
"Gorsachius_melanolophus","Gorsachius_melanophus"
"Guaruba_guarouba","Guarouba_guarouba"
"Gymnorhina_tibicen","Cracticus_tibicen"
"Gyps_rueppelli","Gyps_rueppellii"
"Gypsophila_crispifrons","Napothera_crispifrons"
"Haematoderus_militaris","Haemotoderus_militaris"
"Haematopus_bachmani","Haematopus_bachmanni"
"Hapalocrex_flaviventer","Porzana_flaviventer"
"Haplochelidon_andecola","Petrochelidon_andecola"
"Heliactin_bilophus","Heliactin_bilophum"
"Heliangelus_micraster","Heliangelus_micrastur"
"Heliodoxa_aurescens","Polyplancta_aurescens"
"Hemignathus_kauaiensis","Viridonia_stejnegeri"
"Hemignathus_obscurus","Akialoa_obscura"
"Hemignathus_parvus","Viridonia_parva"
"Hemignathus_sagittirostris","Viridonia_sagittirostris"
"Hemignathus_virens","Viridonia_virens"
"Hemitriccus_furcatus","Ceratotriccus_furcatus"
"Hemitriccus_josephinae","Microcochlearius_josephinae"
"Hemitriccus_kaempferi","Idioptilon_kaempferi"
"Hemitriccus_minimus","Idioptilon_aenigma"
"Hemitriccus_nidipendulus","Idioptilon_nidipendulum"
"Hemitriccus_orbitatus","Idioptilon_orbitatum"
"Henicopernis_infuscatus","Henicopernis_infuscata"
"Heteromyias_albispecularis","Heteromyias_cinereifrons"
"Heteroscenes_pallidus","Cuculus_pallidus"
"Heteroscenes_pallidus","Cacomantis_pallidus"
"Heterotetrax_humilis","Eupodotis_humilis"
"Heterotetrax_rueppelii","Eupodotis_rueppelii"
"Heterotetrax_vigorsii","Eupodotis_vigorsii"
"Hierococcyx_vagans","Cuculus_vagans"
"Hierococcyx_varius","Cuculus_varius"
"Histurgops_ruficaudus","Histurgops_ruficauda"
"Hydrobates_castro","Oceanodroma_castro"
"Hydrobates_furcatus","Oceanodroma_furcata"
"Hydrobates_homochroa","Oceanodroma_homochroa"
"Hydrobates_hornbyi","Oceanodroma_hornbyi"
"Hydrobates_leucorhous","Hydrobates_leucorhoa"
"Hydrobates_leucorhous","Oceanodroma_leucorhoa"
"Hydrobates_macrodactylus","Oceanodroma_macrodactyla"
"Hydrobates_markhami","Oceanodroma_markhami"
"Hydrobates_matsudairae","Oceanodroma_matsudairae"
"Hydrobates_melania","Oceanodroma_melania"
"Hydrobates_microsoma","Halocyptena_microsoma"
"Hydrobates_microsoma","Oceanodroma_microsoma"
"Hydrobates_monorhis","Oceanodroma_monorhis"
"Hydrobates_monteiroi","Oceanodroma_monteiroi"
"Hydrobates_tethys","Oceanodroma_tethys"
"Hydrobates_tristrami","Oceanodroma_tristrami"
"Hydrochous_gigas","Hydrochrous_gigas"
"Hydropsalis_cayennensis","Caprimulgus_cayennensis"
"Hydropsalis_maculicaudus","Caprimulgus_maculicaudus"
"Hylacola_cauta","Hylacola_cautus"
"Hylacola_cauta","Calamanthus_cautus"
"Hylacola_pyrrhopygia","Calamanthus_pyrrhopygia"
"Hylacola_pyrrhopygia","Hylacola_pyrrhopygius"
"Hylatomus_galeatus","Dryocopus_galeatus"
"Hylatomus_pileatus","Dryocopus_pileatus"
"Hylatomus_schulzii","Dryocopus_schulzii"
"Hylocichla_mustelina","Catharus_mustelinus"
"Hylocryptus_erythrocephalus","Automolus_erythrocephalus"
"Hylocryptus_rectirostris","Automulus_rectirostris"
"Hymenops_perspicillatus","Hymenops_perspicillata"
"Hypotaenidia_dieffenbachii","Gallirallus_dieffenbachii"
"Hypotaenidia_insignis","Gallirallus_insignis"
"Hypotaenidia_okinawae","Rallus_okinawae"
"Hypotaenidia_okinawae","Gallirallus_okinawae"
"Hypotaenidia_owstoni","Gallirallus_owstoni"
"Hypotaenidia_owstoni","Rallus_owstoni"
"Hypotaenidia_pacifica","Gallirallus_pacificus"
"Hypotaenidia_philippensis","Rallus_philippensis"
"Hypotaenidia_philippensis","Gallirallus_sharpei"
"Hypotaenidia_philippensis","Gallirallus_philippensis"
"Hypotaenidia_poeciloptera","Nesoclopeus_poecilopterus"
"Hypotaenidia_poeciloptera","Nesoclopeus_poeciloptera"
"Hypotaenidia_rovianae","Gallirallus_rovianae"
"Hypotaenidia_sylvestris","Gallirallus_sylvestris"
"Hypotaenidia_sylvestris","Tricholimnas_sylvestris"
"Hypotaenidia_torquata","Gallirallus_torquatus"
"Hypotaenidia_wakensis","Gallirallus_wakensis"
"Icterus_dominicensis","Greater_Antillean_Oriole"
"Icterus_melanopsis","Icterus_dominicensis"
"Icterus_northropi","Icterus_dominicensis"
"Icterus_portoricensis","Icterus_dominicensis"
"Ictinaetus_malaiensis","Ictinaetus_malayensis"
"Illadopsis_rufescens","Trichastoma_rufescens"
"Iridophanes_pulcherrimus","Tangara_pulcherrima"
"Ixobrychus_sturmii","Ardeirallus_sturmii"
"Jacamerops_aureus","Jacamerops_aurea"
"Juliamyia_julie","Damophila_julie"
"Ketupa_ketupu","Bubo_ketupu"
"Kupeornis_chapini","Lioptilus_chapini"
"Kupeornis_gilberti","Lioptilus_gilberti"
"Kupeornis_rufocinctus","Lioptilus_rufocinctus"
"Lampornis_calolaemus","Lampornis_calolaema"
"Larus_scoresbii","Gabianus_scoresbii"
"Laterallus_spilonota","Laterallus_spilonotus"
"Leiopicus_auriceps","Dendrocopos_auriceps"
"Leiopicus_mahrattensis","Dendrocopos_mahrattensis"
"Leiopicus_medius","Dendrocopos_medius"
"Lepidothrix_coronata","Pipra_coronota"
"Leptasthenura_yanacensis","Synallaxis_yanacensis"
"Leptoptilos_crumenifer","Leptoptilos_crumeniferus"
"Leptotila_cassinii","Leptotila_cassini"
"Leptotrygon_veraguensis","Geotrygon_veraguensis"
"Leucogeranus_leucogeranus","Grus_leucogeranus"
"Leuconotopicus_albolarvatus","Picoides_albolarvatus"
"Leuconotopicus_arizonae","Picoides_arizonae"
"Leuconotopicus_borealis","Picoides_borealis"
"Leuconotopicus_fumigatus","Venilornis_fumigatus"
"Leuconotopicus_fumigatus","Picoides_fumigatus"
"Leuconotopicus_stricklandi","Picoides_stricklandi"
"Leuconotopicus_villosus","Picoides_villosus"
"Leucosarcia_melanoleuca","Leucosarcia_picata"
"Lewinia_mirifica","Rallus_mirificus"
"Lewinia_striata","Gallirallus_striatus"
"Lichenostomus_hindwoodi","Meliphaga_hindwoodi"
"Limnoctites_rectirostris","Limnornis_rectirostris"
"Lipaugus_uropygialis","Chirocylla_uropygialis"
"Lonchura_nana","Lemuresthes_nana"
"Lophoceros_alboterminatus","Tockus_alboterminatus"
"Lophoceros_bradfieldi","Tockus_bradfieldi"
"Lophoceros_camurus","Tockus_camurus"
"Lophoceros_hemprichii","Tockus_hemprichii"
"Lophoceros_nasutus","Tockus_nasutus"
"Lophoceros_pallidirostris","Tockus_pallidirostris"
"Lophornis_adorabilis","Paphosia_adorabilis"
"Lophornis_helenae","Paphosia_helenae"
"Lophornis_magnificus","Lophornis_magnifica"
"Lophornis_ornatus","Lophornis_ornata"
"Lophornis_pavoninus","Lophornis_pavonina"
"Lophornis_stictolophus","Lophornis_stictolopha"
"Lophura_bulweri","Lobiophasis_bulweri"
"Lorius_hypoinochrous","Lorius_amabilis"
"Luscinia_obscura","Erithacus_obscurus"
"Luscinia_ruficeps","Erithacus_ruficeps"
"Lybius_vieilloti","Lybius_vielloti"
"Lyncornis_macrotis","Eurostopodus_macrotis"
"Lyncornis_temminckii","Eurostopodus_temminckii"
"Malacocincla_perspicillata","Trichastoma_perspicillatum"
"Mareca_falcata","Anas_falcata"
"Mareca_penelope","Anas_penelope"
"Mareca_sibilatrix","Anas_sibilatrix"
"Mareca_strepera","Anas_strepera"
"Margarobyas_lawrencii","Otus_lawrencii"
"Margarobyas_lawrencii","Gymnoglaux_lawrencii"
"Megaloprepia_formosa","Ptilinopus_bernsteinii"
"Megaloprepia_magnifica","Ptilinopus_magnificus"
"Megalurulus_grosvenori","Cichlornis_grosvenori"
"Megalurulus_llaneae","Cichlornis_llaneae"
"Megalurulus_rubiginosus","Ortygocichla_rubiginosa"
"Megalurulus_whitneyi","Cichlornis_whitneyi"
"Megapodius_decollatus","Megapodius_affinis"
"Megascops_atricapilla","Otus_atricapilla"
"Megascops_colombianus","Otus_colombianus"
"Megascops_cooperi","Otus_cooperi"
"Megascops_guatemalae","Otus_guatemalae"
"Megascops_petersoni","Otus_petersoni"
"Megascops_seductus","Otus_seductus"
"Melanitta_stejnegeri","Melanitta_fusca"
"Mellisuga_helenae","Calypte_helenae"
"Melospiza_georgiana","Zonotrichia_georgiana"
"Melospiza_lincolnii","Zonotrichia_lincolnii"
"Melospiza_melodia","Zonotrichia_melodia"
"Melozone_aberti","Pipilo_aberti"
"Melozone_albicollis","Pipilo_albicollis"
"Melozone_crissalis","Pipilo_crissalis"
"Melozone_fuscus","Pipilo_fuscus"
"Mentocrex_beankaensis","Canirallus_beankaensis"
"Mentocrex_kioloides","Canirallus_kioloides"
"Microcarbo_pygmaeus","Halietor_pygmeus"
"Microcarbo_pygmaeus","Phalacrocorax_pygmaeus"
"Micropternus_brachyurus","Celeus_brachyurus"
"Micropygia_schomburgkii","Micropygia_schomburgki"
"Microxenops_milleri","Xenops_milleri"
"Mimus_parvulus","Nesomimus_transfasciatus"
"Mirafra_erythrocephala","Mirafra_marionae"
"Mirafra_gilletti","Mirafra_degodiensis"
"Mitu_tuberosum","Crax_tuberosa"
"Modulatrix_orostruthus","Arcanator_orostruthus"
"Monarcha_guttula","Monarcha_guttulus"
"Monarcha_leucotis","Carternornis_leucotis"
"Monarcha_trivirgatus","Symposiarchus_trivirgatus"
"Monticola_imerinus","Pseudocossyphus_imerinus"
"Monticola_semirufus","Myrmecocichla_semirufa"
"Morphnarchus_princeps","Leucopternis_princeps"
"Morus_capensis","Sula_capensis"
"Morus_serrator","Sula_serrator"
"Mundia_elpenor","Atlantisia_elpenor"
"Myadestes_woahensis","Myadestes_oahensis"
"Myiodynastes_bairdii","Myiodynastes_bairdi"
"Myiomela_major","Brachypteryx_major_major"
"Myophonus_blighi","Myiophoneus_blighi"
"Myophonus_robinsoni","Myiophoneus_robinsoni"
"Myrmeciza_berlepschi","Sipia_berlepschi"
"Myrmeciza_nigricauda","Sipia_nigricauda"
"Myrmeciza_palliata","Myrmeciza_laemosticta"
"Myrmecocichla_arnoti","Myrmecocichla_arnotti"
"Necropsittacus_rodricanus","Necropsittacus_rodericanus"
"Nectarinia_neergardi","Nectarinia_neergaardi"
"Neochen_jubata","Neochen_jubatus"
"Neocrex_colombiana","Neocrex_columbianus"
"Nephelomyias_lintoni","Myiophobus_lintoni"
"Nephelomyias_ochraceiventris","Myiophobus_ochraceiventris"
"Nephelomyias_pulcher","Myiophobus_pulcher"
"Nesasio_solomonensis","Nesasio_solomensis"
"Nesoenas_duboisi","Columba_duboisi"
"Nesoenas_mayeri","Columba_mayeri"
"Nesoenas_mayeri","Streptopelia_mayeri"
"Nesoenas_rodericanus","Alectroenas_rodericana"
"Nisaetus_pinskeri","Spizaetus_pinskeri"
"Nyctidromus_anthonyi","Caprimulgus_anthonyi"
"Nyctiphrynus_mcleodii","Otophanes_mcleodii"
"Nyctiphrynus_yucatanicus","Otophanes_yucatanicus"
"Nyctipolus_hirundinaceus","Caprimulgus_hirundinaceus"
"Nyctipolus_nigrescens","Caprimulgus_nigrescens"
"Nyctiprogne_vielliardi","Chordeiles_vielliardi"
"Ochetorhynchus_andaecola","Upucerthia_andaecola"
